brightness,contrast,pattern,color_difference,edge_density,fractional_dimension,b,g,r,var_b,var_g,var_r,magnitude_spectrum,hist_b,hist_g,hist_r,label
82.44226991150443,0.6599057408348175,161.6455,74.59257743362832,79.62939159292036,0.8244470985964715,61.3681814159292,86.16364601769911,83.17057743362831,2741.3973406750533,3184.8932111313334,3433.653409976303,150295885.38967878,20132.0,4089.0,9366.0,real_jungle
69.47481355932203,0.6245331096238042,150.3375254237288,84.25757062146893,79.9067231638418,1.0342942091514533,54.72680979284369,77.5741242937853,59.209254237288135,1363.4363275626913,2303.5919104854925,1596.0635987282071,100692260.629808,3341.0,2286.0,3205.0,real_jungle
81.49974066840278,0.4571693515629364,163.604013671875,46.105859375,16.131184895833332,0.4787924138124046,73.07065104166666,87.38703667534722,73.146572265625,1432.522903395589,1482.9736390268663,1352.2038561976854,243158633.35309714,9019.0,9507.0,10470.0,real_jungle
100.44724616858238,0.6006762477935657,167.55230363984674,62.78153735632184,73.90176005747126,0.4832830893176854,55.301216475095785,111.41572796934865,96.1251412835249,4539.584067485706,3730.312280408758,3901.518633241534,151605929.13811073,69393.0,2912.0,5842.0,real_jungle
106.67631690514044,0.5901352322980609,182.12961667549902,56.84054054054054,56.148873873873875,0.8076350875913804,59.09651739975269,121.57164281928988,95.60161632220456,4282.160725903645,4566.397725458711,3965.2150777619963,418316702.69136184,188988.0,6418.0,11904.0,real_jungle
72.73827327327328,0.843136041366682,158.4810872637343,105.52184684684684,21.199324324324323,1.4331226023649628,45.85529676735559,82.46069245716305,63.925065359477124,2204.864016812654,4391.120306180103,3421.520767947504,345448974.3485013,152733.0,39377.0,109492.0,real_jungle
69.78204027556968,0.6030935343876402,163.83864069952304,87.60518018018018,26.818468468468467,7.929338272492507e-27,51.194128245892955,77.46712683271507,61.78576311605723,1450.4386152310358,2016.1823745747981,1678.5807188797633,346364250.59289753,26699.0,12157.0,22397.0,real_jungle
136.78571606734567,0.46111883639019013,222.46899189357723,56.35547703180212,23.395759717314487,-2.963045454436939e-15,175.27020577842444,140.11484514653918,115.57928081479942,2259.5658580952563,3820.6180889128323,5250.164230037751,34429197.29839514,3184.0,2158.0,1615.0,real_mountain
80.08893248663101,0.43798237652156125,208.7288432486631,0.6883806818181818,0.6308522727272727,1.3879905676529085e-16,100.30047911096257,77.3435638368984,77.761810828877,498.42913660200344,974.1999408284785,2408.8620947957634,-inf,122869.0,156805.0,173369.0,real_mountain
109.66942952533023,0.4823281808609536,192.54646537959064,33.265858615183625,48.98635505878937,-2.963045454436939e-15,105.88581797067789,112.84611699811293,104.86852228189868,5097.359977415553,2760.805714708912,3801.096931928703,41425539.328215055,8611.0,1759.0,1282.0,real_mountain
101.37479875650544,0.4561320275727427,230.67564304663628,17.37629679890422,0.42011211444805197,0.23499659096215927,117.5442306095023,111.18825343525194,76.03843707227209,2265.589655510991,2334.239541259587,1785.0141340384694,4111206917.744449,186406.0,182834.0,263491.0,real_mountain
168.84398559898838,0.22241960840734,248.17368545150904,30.96285551981209,7.770341860702614,0.14545454544460842,186.8649815050101,180.68094696901431,138.77271912645776,725.8206754275058,842.4809460888866,4932.532651423078,4630967243.024566,604937.0,354732.0,258506.0,real_mountain
111.849589125,0.6355480418923691,192.79706854166668,59.876751875,15.3439025,1.33281146419355,137.55006745833333,122.21381308333333,81.68819970833334,6687.601414999592,5618.497717465399,4056.7852233697745,7924997279.1232,365313.0,356139.0,1695126.0,real_mountain
108.55647626447626,0.4613634967373327,213.49258778258778,21.665310245310245,9.428952158952159,0.7433263685591334,93.13195619195619,106.44664587264587,118.54276464276464,2224.7847322335465,2594.668639702582,2943.6388795880375,4357869826.890402,237039.0,280322.0,166903.0,real_mountain
140.233398625,0.3438516047173424,231.231330875,13.601413125,9.991845625,-2.171782169369446e-16,166.911365875,145.86011537500002,119.01697533333333,2010.7322347835486,2293.5990728333513,3407.3677020880523,-inf,394154.0,238157.0,665340.0,real_mountain
112.43355782359744,0.39594467518755105,223.50726765227998,18.891940006455258,4.357109356088114,0.8695070260704966,137.20611636589598,114.45516187189796,99.03158116813255,3487.886359739864,2022.7221732607825,1861.1406751999607,6358485371.041987,333038.0,572770.0,212427.0,real_mountain
66.64038119427298,0.5833376864681353,182.49863445350007,44.88826798804013,8.421421548139575,1.1553184190508023,94.50673803565815,71.9109811595329,45.75650383033979,1692.248300426138,1529.301463271696,1852.3792892148053,-inf,214587.0,237686.0,1991267.0,real_mountain
172.80686950683594,0.2931191100406414,233.4696044921875,57.394065856933594,23.81481170654297,1.1164143894035907e-15,215.38555145263672,177.9945068359375,146.39197158813477,1769.316285380104,2556.8882373422384,3266.8911161171127,-inf,23012.0,4236.0,3974.0,real_mountain
85.9887788748137,0.7338186379002055,153.35641207153503,78.91556445603577,63.0298435171386,0.588208877288386,48.77577993045206,95.79285767511178,80.93966747391953,3085.931100174123,4308.107103234587,4710.283112035476,1208898131.9510047,358222.0,40074.0,59836.0,real_jungle
210.10491666666667,0.10699029432589778,254.8085,150.528625,2.343875,-2.963045454436939e-15,204.26575,207.00783333333334,218.31296666666668,234.72964360416668,384.2911886388889,1033.765185198889,-inf,3998.0,3452.0,5137.0,real_sea
74.9866615861654,0.7036796947472855,168.33108033997902,99.25771811979158,29.458695625356082,0.22893099286546825,60.44478089268285,79.28869256144625,72.09029214728554,3307.064402749685,3006.5403728112233,2400.4760656329313,8269381324.318524,441734.0,379518.0,477395.0,real_jungle
113.06814,0.6893565940874883,185.75575,92.99085,36.77865,0.5320263257384931,114.98125,117.10281,104.39295000000001,7949.398658437502,6294.6168801039,5347.883640297501,29483793.427844148,10051.0,3561.0,2397.0,real_mountain
133.53308469414,0.550331827656147,201.46576044094334,118.73478073231607,24.286822729670572,0.9678096933952927,124.2171196893109,142.650947348461,119.21151005251637,8402.798062689102,4951.109794801097,5816.047471682078,3637469841.5996943,592412.0,814448.0,709524.0,real_jungle
118.03534564180472,0.5287015329964795,203.93476450312735,61.104436725247645,11.117180361041381,-2.171782169369446e-16,118.14135719509768,125.54531656014929,103.29259709162628,6404.170731921011,3841.4130303110746,3617.334241225324,4938611035.204212,752767.0,416749.0,540300.0,real_jungle
77.24216228893059,0.7672444701382859,167.93325515947467,101.4593808630394,20.996833958724203,0.3816302332048075,72.85003752345216,76.27004221388368,80.84713414634146,4192.907239210599,3575.624258253378,3298.903831843168,-inf,3268.0,3888.0,2552.0,real_mountain
93.64970085181179,0.7314520805605687,178.64135205716804,81.96922635859224,21.718753129819923,0.7473949388316176,85.88831988762695,101.34630236814695,81.47828197090186,6026.433347448465,4660.385650861325,4444.057514500913,2949241307.717224,410786.0,115505.0,250899.0,real_jungle
113.11335112217002,0.6979149095295106,188.5048985508828,110.61171553140058,16.26406709556316,1.4521208041355778,97.4268242561156,119.78875279883154,105.96767881145833,7425.485282725632,5992.3256802133055,6536.067414132696,4622606920.554213,1411603.0,488090.0,957695.0,real_jungle
197.4929,0.12786417330353572,242.89112083333333,97.0498125,11.0170625,-2.963045454436939e-15,210.79245,201.48820416666666,184.61169583333333,412.1897479975,553.5088275249827,968.6615240408164,59494508.02144038,5335.0,4418.0,3542.0,real_sea
145.92187,0.34573154330295414,235.37269,46.146075,9.01425,-2.963045454436939e-15,118.417725,149.241835,149.795365,3269.1951908243764,2310.015150832775,3179.9932595167757,51630907.08457999,3602.0,4050.0,7665.0,real_mountain
98.6358,0.696547677342403,200.687075,57.1302,9.696375,0.807564446541508,113.84225,98.426765,93.28250500000001,3319.3142649375004,4291.370456634776,6640.3623559249745,50261279.01611164,3101.0,4019.0,4418.0,real_mountain
140.18128610108303,0.5871831660213672,210.08396209386282,127.28021209386281,20.038673285198556,8.908230624050428e-27,141.53701263537906,142.6449187725632,134.72599729241878,7304.814595768795,6665.017211545748,6816.788203202159,55729777.33807868,13041.0,10685.0,9489.0,real_mountain
129.86006554307116,0.42635331815099603,220.20764981273408,29.89564606741573,30.554634831460675,-2.963045454436939e-15,138.86015917602998,134.377265917603,117.57120786516855,2442.3427947312175,2893.4152546970786,3729.52335640623,26386926.345993992,942.0,862.0,722.0,real_sea
174.93807916666665,0.37670491601701256,242.63062083333332,128.6719375,3.7495625,-2.963045454436939e-15,189.23226666666667,183.44327083333334,152.9420125,2907.0046771955554,3658.9913651349834,6911.997133283177,-inf,22073.0,22014.0,21733.0,real_sea
197.4011,0.20085561462818968,225.137415,110.327025,40.890525,-2.963045454436939e-15,209.73507,208.04127000000003,171.866185,1002.9834820950999,1040.4932967871002,3484.140878545775,59697094.770486996,4621.0,4387.0,2678.0,real_sea
38.38301516909222,1.490192014826513,94.75206486929156,183.21842481406463,16.00828152461634,1.1578449515620575,30.42187700938786,46.026903191711675,26.587097363325903,2745.261998592145,3835.156755461296,2773.3652991685785,5802649529.348341,3888322.0,3242836.0,4679761.0,real_jungle
73.62313900892065,0.6689204801713086,160.4566092943525,82.70879904877631,17.99752609172401,1.3879905676529085e-16,43.53459702358368,75.42933449215343,81.56404085467298,2479.461208128758,2372.7688789639587,2842.208474197867,1503592497.6773102,140968.0,61949.0,57735.0,real_jungle
76.50944756554307,0.4897855317394634,165.50713014981272,1.0111657303370787,40.2938202247191,-2.963045454436939e-15,110.3171722846442,86.2151872659176,44.6074765917603,1544.3428287081456,1289.7628611072535,1766.3808364226734,60730260.55979228,2941.0,3760.0,5909.0,real_sea
126.11983628665762,0.6794511747658685,182.50886303195435,90.07526981498401,31.555451957247868,1.3350065935086888,119.38051282460115,138.8323919256851,103.73111999638095,11965.505875600677,7791.663464306372,6810.406992328174,4197614232.6569514,1625953.0,180844.0,425450.0,real_jungle
119.182845,0.5458054295224133,188.09971,36.568275,44.18385,0.9035204945151045,140.423865,128.99216,91.85981000000001,4321.541383461775,3620.8593685344,6459.622486763899,-inf,5875.0,3828.0,26202.0,real_mountain
147.760425,0.33146532816149454,236.03519,12.348375,22.433625,-2.963045454436939e-15,172.02371000000002,159.90260500000002,114.679415,2079.0783578359,1983.2379992139752,3797.0212102577752,52591184.881938696,3051.0,2534.0,2028.0,real_sea
113.43078125,0.609584893080318,214.4898125,54.54609375,20.4179296875,0.4574559814262911,129.3239140625,118.7512421875,96.94090625,4160.507540617615,4558.43059611322,5696.46653917871,-inf,3600.0,4313.0,7772.0,real_mountain
133.53308469414,0.550331827656147,201.46576044094334,118.73478073231607,24.286822729670572,0.9678096933952927,124.2171196893109,142.650947348461,119.21151005251637,8402.798062689102,4951.109794801097,5816.047471682078,3637469841.5996943,592412.0,814448.0,709524.0,real_jungle
100.59155215231787,0.46033099427479596,192.07567052980133,27.253125,54.29937913907285,-2.963045454436939e-15,103.7801034768212,103.55342301324504,93.57045943708609,1861.845747340286,2038.5853082333115,2489.8277341432226,59011815.25321983,2179.0,2117.0,1810.0,real_sea
126.7356086142322,0.497584738105754,211.2123689138577,22.450983146067415,34.22443820224719,-2.963045454436939e-15,180.94846441947567,134.29755617977528,91.24267790262172,2772.9904339715804,4436.153229982799,4231.296987585392,31705298.98571686,1300.0,935.0,2765.0,real_sea
137.19434333958725,0.3882663110177056,221.44062851782363,38.63632739212007,31.260225140712947,0.10714285714072365,141.17453564727955,133.29143527204502,143.27105534709193,3178.622740872557,2866.9669135122267,2864.8286819068803,-inf,3384.0,2479.0,2449.0,real_mountain
152.76713483146068,0.5254157958693219,207.1882116104869,146.83272471910112,21.823033707865168,0.4646551962207962,161.12309925093635,155.90794007490638,143.38763108614233,5933.114537585655,6309.847068041353,7183.2904631148385,24973025.366232175,2900.0,5376.0,3212.0,real_mountain
124.52272916666666,0.5685963717958762,187.0330125,57.6555,37.9918125,-2.963045454436939e-15,148.20747500000002,134.15006666666667,96.58992500000001,4950.425412457707,4924.454163328888,5496.981021827709,-inf,10081.0,9270.0,8628.0,real_sea
61.12573970037453,0.6001757926369534,169.67966292134832,84.97134831460674,15.987640449438203,-2.963045454436939e-15,77.4255711610487,64.99705056179775,47.341619850187264,1802.7865202730259,1340.931742237144,1365.3866011214038,-inf,2760.0,3161.0,4433.0,real_mountain
107.90653991699219,0.5123633181466936,183.67633056640625,43.5791015625,32.48199462890625,0.2264232143755939,54.71644592285156,125.47283935546875,93.70060729980469,5538.069331582403,2764.3618645332754,3426.6919268162455,-inf,30020.0,2641.0,2284.0,real_jungle
103.69202423095703,0.5692783028116702,161.6769561767578,56.09058380126953,87.81578063964844,0.2410132440116654,76.7683219909668,112.07535934448242,97.49388122558594,3239.3034915904136,3673.987481217002,3488.632981054252,-inf,8511.0,1642.0,1869.0,real_jungle
119.16790646258504,0.40674641367932024,215.209466553288,13.278069727891156,12.927227891156463,1.3879905676529085e-16,139.72750623582766,139.0948628117914,72.26225623582766,2177.567886037376,1902.2266949244897,3887.952109421871,527216607.12391365,23194.0,23338.0,47505.0,real_sea
109.66157362196181,0.4855616028699571,233.04180272420248,17.914447784423828,4.459940592447917,0.9049476954014085,112.62467914157443,110.9440583123101,106.01351928710938,2264.798026617734,2623.5790581801684,4797.63140817804,-inf,17841.0,20706.0,37698.0,real_sea
102.89041015625,0.5576686204409513,188.60236767578124,34.979263916015626,24.15863525390625,1.3879905676529085e-16,139.04956372070313,116.51990112304688,62.3845703125,3959.104146709077,3653.19157562499,2935.2748727645817,1319617544.9394944,31364.0,28458.0,72068.0,real_sea
118.77864,0.3800980107809702,227.599008,12.64528,27.00824,0.19339419639718972,155.17691200000002,126.62424533333333,89.51525333333333,4196.817795477589,2216.679555097145,1541.9010100024889,45951509.38010957,6168.0,3933.0,2623.0,real_sea
135.22846074380166,0.4527494094115991,221.1916873278237,61.67417355371901,35.675413223140495,0.9853961674130995,151.15217975206613,140.1348347107438,119.59414944903581,4446.599854408461,3771.4490303445814,3684.108057368848,74248998.4680263,4696.0,4320.0,2901.0,real_sea
77.32585216524956,0.6852103310680803,179.62286477770402,75.47326310739842,15.105301330697907,0.991187671835844,104.47878218338015,83.09269343491908,55.66505654584424,6617.336160989118,3247.2490334204563,3066.931958426903,6616778421.618525,234537.0,230829.0,2503889.0,real_sea
129.90595245361328,0.41203658005887434,217.74243927001953,22.92896270751953,28.00800323486328,0.8087495838439488,158.33918507893878,148.2696762084961,83.01466369628906,6643.679567638313,3058.190028547096,3683.1596055326518,-inf,14168.0,4466.0,15749.0,real_sea
122.65104583587099,0.48716562338536334,209.3145970302895,44.27691863747917,46.04682087260045,1.3229705392153066,134.81301617206177,123.00950457193356,117.27019010531194,3128.5779411241924,3539.502016317977,3972.201360489571,208766115.8145376,10161.0,7779.0,6931.0,real_sea
126.85271863870202,0.5272434250749866,221.71780965571824,37.21516620498615,23.628620894341115,1.1164143894035907e-15,160.61482192322913,133.76675306687773,100.4271982588049,3572.401434050205,4393.168830929526,5426.827359186256,142163464.15480897,43269.0,36223.0,14202.0,real_sea
127.21680314429013,0.44158418137195665,221.9285339506173,16.94564525462963,18.384939236111112,1.3879905676529085e-16,142.7678694058642,131.1178303433642,113.6197231867284,1977.1985382267726,2862.0402281822494,5022.299681597757,588225941.881146,35313.0,20552.0,52957.0,real_sea
104.5570375,0.4531740348664946,192.47824270833334,18.83334375,32.351,1.3879905676529085e-16,114.92350416666667,109.2662234375,91.42289739583333,4216.856498387483,2355.3939933104916,1952.745268730097,583584917.6938987,63417.0,39864.0,58104.0,real_mountain
98.3183482826202,0.4712154597575174,201.47436686074514,25.878288485472726,25.57003991245011,-2.963045454436939e-15,135.34469431450248,104.74640573365949,71.64484595320181,3462.880649371887,2080.7218841505214,2691.9581395254786,110903128.51826288,10108.0,10865.0,11976.0,real_mountain
110.63604990641277,0.4582259301803504,187.01716232299805,13.800048828125,60.36094665527344,0.14992287570749113,99.66395060221353,98.74494298299153,138.10848744710285,3579.381262289877,2466.9900746513904,3362.99853269957,-inf,8490.0,7389.0,14076.0,real_mountain
109.2891525,0.7324661268272636,186.391825,77.228025,25.335525,0.2412459822149169,133.41387500000002,111.29111,96.17135750000001,5543.879742484375,6573.624314967904,6767.789434107195,119127573.08535007,7251.0,4789.0,16738.0,real_mountain
132.3310663746929,0.4727725137206328,217.35527412638524,6.433208558782213,13.087535237509043,-2.171782169369446e-16,162.8833419345402,139.45204194172328,106.7516549580497,2927.3051647168386,3513.4921198083166,5312.991037586857,4916663268.949467,949665.0,548930.0,996510.0,real_sea
86.8214734395345,0.5287622316241849,193.84876251220703,48.27228546142578,34.61458206176758,1.1164143894035907e-15,119.18376032511392,87.48594411214192,73.15246454874674,5296.514761449959,2367.149099510469,1938.6653570088847,-inf,14228.0,10060.0,16501.0,real_mountain
130.80997054502558,0.4840009132650673,216.28288106662364,52.138990983614185,15.867178122470248,-2.171782169369446e-16,139.54512338729106,131.23286623058004,126.60083784876335,4603.521680303685,4030.893505264946,3911.5550404822443,2964326251.54016,130393.0,135156.0,117608.0,real_mountain
132.1464311111111,0.3691422317557845,208.95158666666666,8.756133333333333,46.934733333333334,-2.963045454436939e-15,134.68068,143.09945333333332,109.71574222222222,4220.530928070933,2395.854104590045,2168.928495293551,62579061.99676035,2436.0,2226.0,2622.0,real_mountain
121.088021194203,0.3331336218711943,237.80503787163013,0.567941586356765,23.961316659186824,2.8412827107924685e-27,176.02245240785356,147.60904742877088,48.09729825089758,2538.7754982704664,1835.6507601579226,2468.232782308295,3735045091.156963,222975.0,130399.0,1862741.0,real_sea
124.37488656323185,0.6552663994594008,197.1186804742389,115.81001170960188,16.558950526932083,1.135867181525094,125.79022614168618,129.0486387587822,114.67370096604215,8540.867473997456,6602.741567233674,6689.9147708900855,89783597.06028497,28938.0,3414.0,4087.0,real_mountain
71.16153703703704,0.7030949727512228,154.1437037037037,88.55425925925925,59.86833333333333,0.9399771483288516,26.80530864197531,81.49925308641974,67.78936419753086,1259.250329843012,2991.9399253680467,2605.09548441057,120013305.77749011,35864.0,2834.0,3617.0,real_jungle
80.05168467713246,0.7714201014497839,167.4292297713298,92.45453950355231,14.511420068975404,1.334671839532792,58.990034092779624,86.23285587512213,75.98912353048937,4370.173769625432,3763.810198029865,3863.74737045873,3799869980.1947594,1452448.0,280614.0,478569.0,real_jungle
104.49662708333334,0.5888798543294002,167.93502916666668,53.17121875,72.00721875,1.1164143894035907e-15,67.64483541666667,117.67582708333335,92.69570208333334,4359.090781035413,3715.2495265034336,4034.0643256945777,153201967.31991124,17827.0,3621.0,4361.0,real_jungle
58.80433227539063,0.9627518756805586,132.1269706217448,115.95558471679688,71.3672119140625,1.600447936126113,41.117570393880214,54.39176798502604,74.2052998860677,2601.2634293997476,3112.312152204632,4497.982854805089,934812278.5594999,619789.0,239898.0,192136.0,real_jungle
149.46893194237455,0.4494415029141139,227.20719324391456,82.97824143070045,44.15439642324888,-2.1038843674664807e-15,165.2362046696473,156.97027322404372,128.76294088425237,3055.419120419114,3801.4602588920648,6962.299570486819,13121554.985050704,1355.0,948.0,2018.0,real_sea
73.42735047410649,0.8502669356522614,143.93682257476294,122.10287199124727,64.72996444201313,0.7578026858231386,53.00074671772429,70.33808351568199,87.25726659372721,3751.9809978012754,3834.971693336571,4506.888217619662,380288800.67333454,52972.0,36949.0,27787.0,real_jungle
151.1766377314815,0.39607886842948636,190.05748408564816,72.69086371527777,71.72551359953704,1.0713941001254774,150.2614308449074,151.31897472993828,151.2625009645062,3627.157649765953,3597.046687799129,3563.988385874807,-inf,14219.0,14034.0,14098.0,real_jungle
168.3778665599146,0.2009653017917974,251.13155268214572,34.317263010408325,7.654158126501201,-3.984646409113521e-16,186.6335817720843,177.1032962636776,144.30783301307713,515.173028074565,692.3846593988577,3076.069817085329,11145358413.578854,953870.0,662001.0,684454.0,real_sea
127.63105158730158,0.4267414173388619,221.97736111111112,17.551488095238096,26.936904761904763,-5.334194723228832e-27,143.084623015873,131.46599206349205,114.23674603174604,1902.8578191039146,2701.0172958412068,4687.847165602167,13955037.360169418,860.0,567.0,1302.0,real_sea
142.28244441666666,0.4470614084917918,220.41784429166665,39.27427125,6.78884375,-2.171782169369446e-16,182.24717041666668,151.79143445833336,108.42278179166668,5604.388945951788,4322.921703206503,3516.7598005983004,7099189187.724026,622993.0,422278.0,357457.0,real_sea
111.63115471878359,0.5966367309353587,158.11499422839628,34.70813597102257,68.25408987780122,-2.1038843674664807e-15,145.49926362297498,122.81493054173467,76.79849142220276,4138.406589037019,4371.790232836595,5064.350251276715,15589648.850514788,1050.0,297.0,5354.0,real_sea
144.61619473422752,0.4176424429110008,236.74648782911078,35.87988077496274,23.8,-2.1038843674664807e-15,197.93311475409837,164.04544461003476,86.15318430203676,2462.9110951666626,3435.851387345789,5437.570632930267,12369140.401455108,1287.0,827.0,3139.0,real_sea
145.94205194805195,0.2495851452068016,253.38557975357975,19.55033966033966,3.3064235764235765,1.1164143894035907e-15,185.73699100899103,165.49804329004328,92.39436163836164,532.1569228407449,879.4775046627947,4200.0132168269265,395427902.1609887,41805.0,38203.0,16525.0,real_sea
99.7233379882301,0.5287460450235403,215.69331281074463,11.39372890872556,5.313870796169012,0.5910119396285215,191.17041404919837,117.77472618138891,29.397045564722184,4794.391822302498,3379.508670017247,2739.4922613627527,3428535878.9740434,2540067.0,177293.0,4359606.0,real_sea
117.78840106675158,0.36871476243497414,228.30999482545874,12.865203200254747,25.415754487919436,0.3714285714128192,106.19310989929546,107.45991720733988,142.47315209170878,2179.6186612794477,1793.7529111422916,2958.9868901439263,12755668.22412129,576.0,1392.0,511.0,real_sea
122.95837059115748,0.40888767673917087,219.05108792846497,20.749627421758568,38.31713859910581,0.3789903573084506,103.72218579234972,119.70354694485842,136.6884649776453,1095.6293865784967,2405.18068985336,3649.0389618265185,11778302.639873233,917.0,544.0,429.0,real_sea
76.7311484375,0.8262644029149472,152.65637065972223,89.93243489583334,42.39994791666667,1.1348912813339418,56.52180642361111,94.17555425347223,50.23461935763889,4113.216251910446,4463.1691820061715,3543.3165965521594,792228863.1927264,244844.0,42571.0,348852.0,real_jungle
49.61476600158643,1.2474915745005488,119.15170337828218,170.56946732564526,49.250106778937095,1.4905817594406763,34.4289787865845,52.433591636666876,49.85004983017065,2816.964926699308,4015.1289629233597,4119.654847303638,90885884.16423008,41229.0,11501.0,15148.0,real_jungle
